date,rate,asset,rate_type,protocol
2022-08-24 00:00:00+00:00,0.057996844395206304,USDT,borrow,aave_arbitrum
2022-08-25 00:00:00+00:00,0.0733251678235731,USDT,borrow,aave_arbitrum
2022-08-26 00:00:00+00:00,0.06176300634311176,USDT,borrow,aave_arbitrum
2022-08-27 00:00:00+00:00,0.05826311867973573,USDT,borrow,aave_arbitrum
2022-08-28 00:00:00+00:00,0.06631268867242053,USDT,borrow,aave_arbitrum
2022-08-29 00:00:00+00:00,0.06492846807724542,USDT,borrow,aave_arbitrum
2022-08-30 00:00:00+00:00,0.06533707740713601,USDT,borrow,aave_arbitrum
2022-08-31 00:00:00+00:00,0.0621435448903535,USDT,borrow,aave_arbitrum
2022-09-01 00:00:00+00:00,0.06738020585951517,USDT,borrow,aave_arbitrum
2022-09-02 00:00:00+00:00,0.06723810176364077,USDT,borrow,aave_arbitrum
2022-09-03 00:00:00+00:00,0.05913480969920637,USDT,borrow,aave_arbitrum
2022-09-04 00:00:00+00:00,0.06493185220779844,USDT,borrow,aave_arbitrum
2022-09-05 00:00:00+00:00,0.05672274480859614,USDT,borrow,aave_arbitrum
2022-09-06 00:00:00+00:00,0.06330084686782206,USDT,borrow,aave_arbitrum
2022-09-07 00:00:00+00:00,0.06265431941959418,USDT,borrow,aave_arbitrum
2022-09-08 00:00:00+00:00,0.06142853072009979,USDT,borrow,aave_arbitrum
2022-09-09 00:00:00+00:00,0.060401577867197936,USDT,borrow,aave_arbitrum
2022-09-10 00:00:00+00:00,0.05958700892018502,USDT,borrow,aave_arbitrum
2022-09-11 00:00:00+00:00,0.06446294952568758,USDT,borrow,aave_arbitrum
2022-09-12 00:00:00+00:00,0.059026218306722465,USDT,borrow,aave_arbitrum
2022-09-13 00:00:00+00:00,0.06574124709714613,USDT,borrow,aave_arbitrum
2022-09-14 00:00:00+00:00,0.05678959176606154,USDT,borrow,aave_arbitrum
2022-09-15 00:00:00+00:00,0.06699276106648301,USDT,borrow,aave_arbitrum
2022-09-16 00:00:00+00:00,0.06296440262595547,USDT,borrow,aave_arbitrum
2022-09-17 00:00:00+00:00,0.06567673919363592,USDT,borrow,aave_arbitrum
2022-09-18 00:00:00+00:00,0.06603046773875133,USDT,borrow,aave_arbitrum
2022-09-19 00:00:00+00:00,0.06093819709379332,USDT,borrow,aave_arbitrum
2022-09-20 00:00:00+00:00,0.06770360589515795,USDT,borrow,aave_arbitrum
2022-09-21 00:00:00+00:00,0.059500366057343275,USDT,borrow,aave_arbitrum
2022-09-22 00:00:00+00:00,0.06443129184001092,USDT,borrow,aave_arbitrum
2022-09-23 00:00:00+00:00,0.06378579736464439,USDT,borrow,aave_arbitrum
2022-09-24 00:00:00+00:00,0.06310675111085152,USDT,borrow,aave_arbitrum
2022-09-25 00:00:00+00:00,0.058447129142084005,USDT,borrow,aave_arbitrum
2022-09-26 00:00:00+00:00,0.0670429652923122,USDT,borrow,aave_arbitrum
2022-09-27 00:00:00+00:00,0.09921602096643174,USDT,borrow,aave_arbitrum
2022-09-28 00:00:00+00:00,0.13129007916413749,USDT,borrow,aave_arbitrum
2022-09-29 00:00:00+00:00,0.09107524643464425,USDT,borrow,aave_arbitrum
2022-09-30 00:00:00+00:00,0.065395450043611,USDT,borrow,aave_arbitrum
2022-10-01 00:00:00+00:00,0.06436621326537936,USDT,borrow,aave_arbitrum
2022-10-02 00:00:00+00:00,0.07115133444961667,USDT,borrow,aave_arbitrum
2022-10-03 00:00:00+00:00,0.054892449307493665,USDT,borrow,aave_arbitrum
2022-10-04 00:00:00+00:00,0.06011599264427917,USDT,borrow,aave_arbitrum
2022-10-05 00:00:00+00:00,0.060777146634301844,USDT,borrow,aave_arbitrum
2022-10-06 00:00:00+00:00,0.06331114201972116,USDT,borrow,aave_arbitrum
2022-10-07 00:00:00+00:00,0.06818255509420354,USDT,borrow,aave_arbitrum
2022-10-08 00:00:00+00:00,0.06455025224393351,USDT,borrow,aave_arbitrum
2022-10-09 00:00:00+00:00,0.06419635023212494,USDT,borrow,aave_arbitrum
2022-10-10 00:00:00+00:00,0.05752459438551993,USDT,borrow,aave_arbitrum
2022-10-11 00:00:00+00:00,0.06505422221982511,USDT,borrow,aave_arbitrum
2022-10-12 00:00:00+00:00,0.048563249319286766,USDT,borrow,aave_arbitrum
2022-10-13 00:00:00+00:00,0.06734460587880965,USDT,borrow,aave_arbitrum
2022-10-14 00:00:00+00:00,0.05977854092324736,USDT,borrow,aave_arbitrum
2022-10-15 00:00:00+00:00,0.06506383053885105,USDT,borrow,aave_arbitrum
2022-10-16 00:00:00+00:00,0.05853386287108108,USDT,borrow,aave_arbitrum
2022-10-17 00:00:00+00:00,0.06125094949437277,USDT,borrow,aave_arbitrum
2022-10-18 00:00:00+00:00,0.056376780806936054,USDT,borrow,aave_arbitrum
2022-10-19 00:00:00+00:00,0.057611333653450225,USDT,borrow,aave_arbitrum
2022-10-20 00:00:00+00:00,0.061604039055062676,USDT,borrow,aave_arbitrum
2022-10-21 00:00:00+00:00,0.05942173076187287,USDT,borrow,aave_arbitrum
2022-10-22 00:00:00+00:00,0.06283119855252733,USDT,borrow,aave_arbitrum
2022-10-23 00:00:00+00:00,0.059390436717697365,USDT,borrow,aave_arbitrum
2022-10-24 00:00:00+00:00,0.05524079332277593,USDT,borrow,aave_arbitrum
2022-10-25 00:00:00+00:00,0.05848873003685103,USDT,borrow,aave_arbitrum
2022-10-26 00:00:00+00:00,0.0541715055420886,USDT,borrow,aave_arbitrum
2022-10-27 00:00:00+00:00,0.05769243578156887,USDT,borrow,aave_arbitrum
2022-10-28 00:00:00+00:00,0.047518241658575135,USDT,borrow,aave_arbitrum
2022-10-29 00:00:00+00:00,0.0600808616628777,USDT,borrow,aave_arbitrum
2022-10-30 00:00:00+00:00,0.0496267886454468,USDT,borrow,aave_arbitrum
2022-10-31 00:00:00+00:00,0.054869174840414564,USDT,borrow,aave_arbitrum
2022-11-01 00:00:00+00:00,0.051382560317692845,USDT,borrow,aave_arbitrum
2022-11-02 00:00:00+00:00,0.04748967475806894,USDT,borrow,aave_arbitrum
2022-11-03 00:00:00+00:00,0.054437867186023954,USDT,borrow,aave_arbitrum
2022-11-04 00:00:00+00:00,0.0473769367623222,USDT,borrow,aave_arbitrum
2022-11-05 00:00:00+00:00,0.05416628692881796,USDT,borrow,aave_arbitrum
2022-11-06 00:00:00+00:00,0.037759911653637776,USDT,borrow,aave_arbitrum
2022-11-07 00:00:00+00:00,0.0458342973910311,USDT,borrow,aave_arbitrum
2022-11-08 00:00:00+00:00,0.04744078105845599,USDT,borrow,aave_arbitrum
2022-11-09 00:00:00+00:00,0.04467677927888287,USDT,borrow,aave_arbitrum
2022-11-10 00:00:00+00:00,0.049169202278804995,USDT,borrow,aave_arbitrum
2022-11-11 00:00:00+00:00,0.04387096902968771,USDT,borrow,aave_arbitrum
2022-11-12 00:00:00+00:00,0.050617069724937014,USDT,borrow,aave_arbitrum
2022-11-13 00:00:00+00:00,0.045108955703002475,USDT,borrow,aave_arbitrum
2022-11-14 00:00:00+00:00,0.05719692272543645,USDT,borrow,aave_arbitrum
2022-11-15 00:00:00+00:00,0.041334755180541735,USDT,borrow,aave_arbitrum
2022-11-16 00:00:00+00:00,0.04276473486659654,USDT,borrow,aave_arbitrum
2022-11-17 00:00:00+00:00,0.053280323190057044,USDT,borrow,aave_arbitrum
2022-11-18 00:00:00+00:00,0.04555858307181425,USDT,borrow,aave_arbitrum
2022-11-19 00:00:00+00:00,0.03804159069807574,USDT,borrow,aave_arbitrum
